year,month,value,fetched_at
1905,5,1.310,2026-08-11 11:38:21
1905,6,1.560,2026-08-11 11:38:21
1905,7,2.310,2026-08-11 11:38:21
1905,8,2.410,2026-08-11 11:38:21
1905,9,2.100,2026-08-11 11:38:21
1905,10,-0.410,2026-08-11 11:38:21
1905,11,0.740,2026-08-11 11:38:21
1905,12,-0.980,2026-08-11 11:38:21
1906,1,1.360,2026-08-11 11:38:21
1906,2,1.260,2026-08-11 11:38:21
1906,3,0.500,2026-08-11 11:38:21
1906,4,0.430,2026-08-11 11:38:21
1906,5,1.450,2026-08-11 11:38:21
1906,6,0.930,2026-08-11 11:38:21
1906,7,1.350,2026-08-11 11:38:21
1906,8,0.940,2026-08-11 11:38:21
1906,9,0.110,2026-08-11 11:38:21
1906,10,0.940,2026-08-11 11:38:21
1906,11,0.890,2026-08-11 11:38:21
1906,12,-0.430,2026-08-11 11:38:21
1907,1,-0.680,2026-08-11 11:38:21
1907,2,-0.360,2026-08-11 11:38:21
1907,3,-1.880,2026-08-11 11:38:21
1907,4,-1.580,2026-08-11 11:38:21
1907,5,0.230,2026-08-11 11:38:21
1907,6,0.960,2026-08-11 11:38:21
1907,7,0.590,2026-08-11 11:38:21
1907,8,-0.310,2026-08-11 11:38:21
1907,9,0.780,2026-08-11 11:38:21
1907,10,1.840,2026-08-11 11:38:21
1907,11,1.770,2026-08-11 11:38:21
1907,12,1.940,2026-08-11 11:38:21
1908,1,1.720,2026-08-11 11:38:21
1908,2,1.670,2026-08-11 11:38:21
1908,3,0.510,2026-08-11 11:38:21
1908,4,-0.080,2026-08-11 11:38:21
1908,5,0.160,2026-08-11 11:38:21
1908,6,0.210,2026-08-11 11:38:21
1908,7,0.420,2026-08-11 11:38:21
1908,8,-0.720,2026-08-11 11:38:21
1908,9,0.710,2026-08-11 11:38:21
1908,10,0.940,2026-08-11 11:38:21
1908,11,1.880,2026-08-11 11:38:21
1908,12,1.340,2026-08-11 11:38:21
1909,1,0.690,2026-08-11 11:38:21
1909,2,0.860,2026-08-11 11:38:21
1909,3,0.930,2026-08-11 11:38:21
1909,4,0.280,2026-08-11 11:38:21
1909,5,-0.170,2026-08-11 11:38:21
1909,6,-0.650,2026-08-11 11:38:21
1909,7,-1.390,2026-08-11 11:38:21
1909,8,-2.300,2026-08-11 11:38:21
1909,9,-1.970,2026-08-11 11:38:21
1909,10,-1.250,2026-08-11 11:38:21
1909,11,-1.360,2026-08-11 11:38:21
1909,12,-2.210,2026-08-11 11:38:21
1910,1,-1.710,2026-08-11 11:38:21
1910,2,-1.230,2026-08-11 11:38:21
1910,3,-0.900,2026-08-11 11:38:21
1910,4,-1.970,2026-08-11 11:38:21
1910,5,-2.330,2026-08-11 11:38:21
1910,6,-0.350,2026-08-11 11:38:21
1910,7,-0.080,2026-08-11 11:38:21
1910,8,-0.730,2026-08-11 11:38:21
1910,9,0.730,2026-08-11 11:38:21
1910,10,-0.960,2026-08-11 11:38:21
1910,11,-0.590,2026-08-11 11:38:21
1910,12,0.390,2026-08-11 11:38:21
1911,1,-0.300,2026-08-11 11:38:21
1911,2,-1.210,2026-08-11 11:38:21
1911,3,-1.260,2026-08-11 11:38:21
1911,4,-0.560,2026-08-11 11:38:21
1911,5,-0.710,2026-08-11 11:38:21
1911,6,-1.510,2026-08-11 11:38:21
1911,7,-0.380,2026-08-11 11:38:21
1911,8,0.080,2026-08-11 11:38:21
1911,9,-0.260,2026-08-11 11:38:21
1911,10,-0.120,2026-08-11 11:38:21
1911,11,-0.380,2026-08-11 11:38:21
1911,12,-0.970,2026-08-11 11:38:21
1912,1,-0.210,2026-08-11 11:38:21
1912,2,-0.020,2026-08-11 11:38:21
1912,3,-0.440,2026-08-11 11:38:21
1912,4,-0.510,2026-08-11 11:38:21
1912,5,-0.040,2026-08-11 11:38:21
1912,6,0.450,2026-08-11 11:38:21
1912,7,0.260,2026-08-11 11:38:21
1912,8,0.340,2026-08-11 11:38:21
1912,9,1.230,2026-08-11 11:38:21
1912,10,0.820,2026-08-11 11:38:21
1912,11,0.050,2026-08-11 11:38:21
1912,12,0.060,2026-08-11 11:38:21
1913,1,-0.250,2026-08-11 11:38:21
1913,2,0.110,2026-08-11 11:38:21
1913,3,-0.230,2026-08-11 11:38:21
1913,4,-0.850,2026-08-11 11:38:21
1913,5,0.100,2026-08-11 11:38:21
1913,6,0.320,2026-08-11 11:38:21
1913,7,0.900,2026-08-11 11:38:21
1913,8,1.120,2026-08-11 11:38:21
1913,9,0.760,2026-08-11 11:38:21
1913,10,0.400,2026-08-11 11:38:21
1913,11,0.440,2026-08-11 11:38:21
1913,12,0.110,2026-08-11 11:38:21
1914,1,-0.280,2026-08-11 11:38:21
1914,2,-0.300,2026-08-11 11:38:21
1914,3,0.040,2026-08-11 11:38:21
1914,4,0.820,2026-08-11 11:38:21
1914,5,0.470,2026-08-11 11:38:21
1914,6,-0.830,2026-08-11 11:38:21
1914,7,-1.010,2026-08-11 11:38:21
1914,8,-0.970,2026-08-11 11:38:21
1914,9,-1.170,2026-08-11 11:38:21
1914,10,-0.740,2026-08-11 11:38:21
1914,11,-0.350,2026-08-11 11:38:21
1914,12,-0.070,2026-08-11 11:38:21
1915,1,-0.420,2026-08-11 11:38:21
1915,2,-0.530,2026-08-11 11:38:21
1915,3,0.350,2026-08-11 11:38:21
1915,4,1.260,2026-08-11 11:38:21
1915,5,1.540,2026-08-11 11:38:21
1915,6,1.530,2026-08-11 11:38:21
1915,7,1.240,2026-08-11 11:38:21
1915,8,0.500,2026-08-11 11:38:21
1915,9,-0.080,2026-08-11 11:38:21
1915,10,-1.510,2026-08-11 11:38:21
1915,11,-1.450,2026-08-11 11:38:21
1915,12,-0.820,2026-08-11 11:38:21
1916,1,-1.560,2026-08-11 11:38:21
1916,2,-1.550,2026-08-11 11:38:21
1916,3,-1.300,2026-08-11 11:38:21
1916,4,-0.590,2026-08-11 11:38:21
1916,5,-0.490,2026-08-11 11:38:21
1916,6,-1.690,2026-08-11 11:38:21
1916,7,-1.680,2026-08-11 11:38:21
1916,8,-2.240,2026-08-11 11:38:21
1916,9,-2.050,2026-08-11 11:38:21
1916,10,-1.820,2026-08-11 11:38:21
1916,11,-2.480,2026-08-11 11:38:21
1916,12,-2.440,2026-08-11 11:38:21
1917,1,-1.710,2026-08-11 11:38:21
1917,2,-1.730,2026-08-11 11:38:21
1917,3,-1.940,2026-08-11 11:38:21
1917,4,-1.780,2026-08-11 11:38:21
1917,5,-1.190,2026-08-11 11:38:21
1917,6,-1.060,2026-08-11 11:38:21
1917,7,-0.900,2026-08-11 11:38:21
1917,8,-0.750,2026-08-11 11:38:21
1917,9,-1.150,2026-08-11 11:38:21
1917,10,-1.420,2026-08-11 11:38:21
1917,11,-0.740,2026-08-11 11:38:21
1917,12,-0.520,2026-08-11 11:38:21
1918,1,0.420,2026-08-11 11:38:21
1918,2,-0.130,2026-08-11 11:38:21
1918,3,-0.940,2026-08-11 11:38:21
1918,4,-0.850,2026-08-11 11:38:21
1918,5,-1.070,2026-08-11 11:38:21
1918,6,-0.570,2026-08-11 11:38:21
1918,7,-0.000,2026-08-11 11:38:21
1918,8,0.220,2026-08-11 11:38:21
1918,9,0.410,2026-08-11 11:38:21
1918,10,1.310,2026-08-11 11:38:21
1918,11,1.330,2026-08-11 11:38:21
1918,12,0.550,2026-08-11 11:38:21
1919,1,0.470,2026-08-11 11:38:21
1919,2,-0.050,2026-08-11 11:38:21
1919,3,-0.640,2026-08-11 11:38:21
1919,4,-0.630,2026-08-11 11:38:21
1919,5,-1.050,2026-08-11 11:38:21
1919,6,-1.530,2026-08-11 11:38:21
1919,7,-1.870,2026-08-11 11:38:21
1919,8,-0.920,2026-08-11 11:38:21
1919,9,-0.310,2026-08-11 11:38:21
1919,10,-0.600,2026-08-11 11:38:21
1919,11,-0.770,2026-08-11 11:38:21
1919,12,-0.390,2026-08-11 11:38:21
1920,1,-1.080,2026-08-11 11:38:21
1920,2,-0.770,2026-08-11 11:38:21
1920,3,-0.900,2026-08-11 11:38:21
1920,4,-1.330,2026-08-11 11:38:21
1920,5,-1.240,2026-08-11 11:38:21
1920,6,-1.280,2026-08-11 11:38:21
1920,7,-1.590,2026-08-11 11:38:21
1920,8,-2.260,2026-08-11 11:38:21
1920,9,-2.190,2026-08-11 11:38:21
1920,10,-1.790,2026-08-11 11:38:21
1920,11,-0.800,2026-08-11 11:38:21
1920,12,-0.690,2026-08-11 11:38:21
1921,1,-1.090,2026-08-11 11:38:21
1921,2,-1.550,2026-08-11 11:38:21
1921,3,-0.850,2026-08-11 11:38:21
1921,4,-1.630,2026-08-11 11:38:21
1921,5,-1.500,2026-08-11 11:38:21
1921,6,-1.050,2026-08-11 11:38:21
1921,7,-1.580,2026-08-11 11:38:21
1921,8,-2.010,2026-08-11 11:38:21
1921,9,-1.500,2026-08-11 11:38:21
1921,10,-1.580,2026-08-11 11:38:21
1921,11,-0.810,2026-08-11 11:38:21
1921,12,0.000,2026-08-11 11:38:21
1922,1,0.070,2026-08-11 11:38:21
1922,2,-1.260,2026-08-11 11:38:21
1922,3,-1.630,2026-08-11 11:38:21
1922,4,-1.810,2026-08-11 11:38:21
1922,5,-1.890,2026-08-11 11:38:21
1922,6,-1.270,2026-08-11 11:38:21
1922,7,-0.740,2026-08-11 11:38:21
1922,8,-0.560,2026-08-11 11:38:21
1922,9,-0.490,2026-08-11 11:38:21
1922,10,-0.270,2026-08-11 11:38:21
1922,11,-0.740,2026-08-11 11:38:21
1922,12,0.460,2026-08-11 11:38:21
1923,1,0.240,2026-08-11 11:38:21
1923,2,-0.750,2026-08-11 11:38:21
1923,3,-1.010,2026-08-11 11:38:21
1923,4,-0.510,2026-08-11 11:38:21
1923,5,0.180,2026-08-11 11:38:21
1923,6,-0.980,2026-08-11 11:38:21
1923,7,0.600,2026-08-11 11:38:21
1923,8,0.210,2026-08-11 11:38:21
1923,9,-0.250,2026-08-11 11:38:21
1923,10,0.260,2026-08-11 11:38:21
1923,11,-0.260,2026-08-11 11:38:21
1923,12,-0.220,2026-08-11 11:38:21
1924,1,-0.700,2026-08-11 11:38:21
1924,2,-0.670,2026-08-11 11:38:21
1924,3,-0.470,2026-08-11 11:38:21
1924,4,-1.230,2026-08-11 11:38:21
1924,5,-0.530,2026-08-11 11:38:21
1924,6,-0.390,2026-08-11 11:38:21
1924,7,-1.010,2026-08-11 11:38:21
1924,8,-1.410,2026-08-11 11:38:21
1924,9,-1.730,2026-08-11 11:38:21
1924,10,-2.130,2026-08-11 11:38:21
1924,11,-1.400,2026-08-11 11:38:21
1924,12,-0.270,2026-08-11 11:38:21
1925,1,-0.930,2026-08-11 11:38:21
1925,2,-0.620,2026-08-11 11:38:21
1925,3,-0.650,2026-08-11 11:38:21
1925,4,-1.140,2026-08-11 11:38:21
1925,5,-0.510,2026-08-11 11:38:21
1925,6,-1.030,2026-08-11 11:38:21
1925,7,-0.690,2026-08-11 11:38:21
1925,8,-0.720,2026-08-11 11:38:21
1925,9,0.090,2026-08-11 11:38:21
1925,10,0.260,2026-08-11 11:38:21
1925,11,0.940,2026-08-11 11:38:21
1925,12,0.720,2026-08-11 11:38:21
1926,1,1.120,2026-08-11 11:38:21
1926,2,1.260,2026-08-11 11:38:21
1926,3,1.230,2026-08-11 11:38:21
1926,4,1.810,2026-08-11 11:38:21
1926,5,2.290,2026-08-11 11:38:21
1926,6,1.630,2026-08-11 11:38:21
1926,7,2.140,2026-08-11 11:38:21
1926,8,1.700,2026-08-11 11:38:21
1926,9,1.620,2026-08-11 11:38:21
1926,10,1.790,2026-08-11 11:38:21
1926,11,2.550,2026-08-11 11:38:21
1926,12,2.110,2026-08-11 11:38:21
1927,1,0.910,2026-08-11 11:38:21
1927,2,1.330,2026-08-11 11:38:21
1927,3,0.890,2026-08-11 11:38:21
1927,4,-0.030,2026-08-11 11:38:21
1927,5,-0.120,2026-08-11 11:38:21
1927,6,0.560,2026-08-11 11:38:21
1927,7,-0.280,2026-08-11 11:38:21
1927,8,-0.760,2026-08-11 11:38:21
1927,9,0.030,2026-08-11 11:38:21
1927,10,-0.630,2026-08-11 11:38:21
1927,11,-0.240,2026-08-11 11:38:21
1927,12,-0.080,2026-08-11 11:38:21
1928,1,0.450,2026-08-11 11:38:21
1928,2,0.750,2026-08-11 11:38:21
1928,3,0.880,2026-08-11 11:38:21
1928,4,0.420,2026-08-11 11:38:21
1928,5,0.480,2026-08-11 11:38:21
1928,6,0.960,2026-08-11 11:38:21
1928,7,-0.680,2026-08-11 11:38:21
1928,8,-0.860,2026-08-11 11:38:21
1928,9,-1.790,2026-08-11 11:38:21
1928,10,-1.050,2026-08-11 11:38:21
1928,11,0.090,2026-08-11 11:38:21
1928,12,0.600,2026-08-11 11:38:21
1929,1,0.830,2026-08-11 11:38:21
1929,2,0.240,2026-08-11 11:38:21
1929,3,0.040,2026-08-11 11:38:21
1929,4,0.230,2026-08-11 11:38:21
1929,5,0.480,2026-08-11 11:38:21
1929,6,0.600,2026-08-11 11:38:21
1929,7,0.030,2026-08-11 11:38:21
1929,8,-0.120,2026-08-11 11:38:21
1929,9,1.010,2026-08-11 11:38:21
1929,10,1.020,2026-08-11 11:38:21
1929,11,0.640,2026-08-11 11:38:21
1929,12,1.550,2026-08-11 11:38:21
1930,1,1.290,2026-08-11 11:38:21
1930,2,0.770,2026-08-11 11:38:21
1930,3,0.300,2026-08-11 11:38:21
1930,4,0.190,2026-08-11 11:38:21
1930,5,0.100,2026-08-11 11:38:21
1930,6,0.020,2026-08-11 11:38:21
1930,7,-0.000,2026-08-11 11:38:21
1930,8,-0.200,2026-08-11 11:38:21
1930,9,0.330,2026-08-11 11:38:21
1930,10,0.010,2026-08-11 11:38:21
1930,11,-0.020,2026-08-11 11:38:21
1930,12,0.840,2026-08-11 11:38:21
1931,1,1.250,2026-08-11 11:38:21
1931,2,1.180,2026-08-11 11:38:21
1931,3,1.140,2026-08-11 11:38:21
1931,4,1.610,2026-08-11 11:38:21
1931,5,2.000,2026-08-11 11:38:21
1931,6,1.760,2026-08-11 11:38:21
1931,7,2.080,2026-08-11 11:38:21
1931,8,0.740,2026-08-11 11:38:21
1931,9,0.850,2026-08-11 11:38:21
1931,10,0.090,2026-08-11 11:38:21
1931,11,-0.210,2026-08-11 11:38:21
1931,12,-0.840,2026-08-11 11:38:21
1932,1,-1.220,2026-08-11 11:38:21
1932,2,-1.630,2026-08-11 11:38:21
1932,3,-0.650,2026-08-11 11:38:21
1932,4,0.490,2026-08-11 11:38:21
1932,5,-0.030,2026-08-11 11:38:21
1932,6,-0.150,2026-08-11 11:38:21
1932,7,-0.230,2026-08-11 11:38:21
1932,8,-0.290,2026-08-11 11:38:21
1932,9,-1.140,2026-08-11 11:38:21
1932,10,-0.020,2026-08-11 11:38:21
1932,11,-0.320,2026-08-11 11:38:21
1932,12,0.160,2026-08-11 11:38:21
1933,1,-0.700,2026-08-11 11:38:21
1933,2,-1.080,2026-08-11 11:38:21
1933,3,-1.050,2026-08-11 11:38:21
1933,4,-0.840,2026-08-11 11:38:21
1933,5,-1.830,2026-08-11 11:38:21
1933,6,-2.360,2026-08-11 11:38:21
1933,7,-3.320,2026-08-11 11:38:21
1933,8,-2.920,2026-08-11 11:38:21
1933,9,-2.970,2026-08-11 11:38:21
1933,10,-1.830,2026-08-11 11:38:21
1933,11,-0.490,2026-08-11 11:38:21
1933,12,-0.660,2026-08-11 11:38:21
1934,1,-0.410,2026-08-11 11:38:21
1934,2,0.100,2026-08-11 11:38:21
1934,3,0.880,2026-08-11 11:38:21
1934,4,1.260,2026-08-11 11:38:21
1934,5,0.790,2026-08-11 11:38:21
1934,6,-0.270,2026-08-11 11:38:21
1934,7,0.180,2026-08-11 11:38:21
1934,8,1.230,2026-08-11 11:38:21
1934,9,1.130,2026-08-11 11:38:21
1934,10,1.910,2026-08-11 11:38:21
1934,11,1.640,2026-08-11 11:38:21
1934,12,1.510,2026-08-11 11:38:21
1935,1,0.720,2026-08-11 11:38:21
1935,2,0.110,2026-08-11 11:38:21
1935,3,-0.260,2026-08-11 11:38:21
1935,4,0.100,2026-08-11 11:38:21
1935,5,0.730,2026-08-11 11:38:21
1935,6,1.230,2026-08-11 11:38:21
1935,7,0.620,2026-08-11 11:38:21
1935,8,0.350,2026-08-11 11:38:21
1935,9,0.420,2026-08-11 11:38:21
1935,10,0.400,2026-08-11 11:38:21
1935,11,0.230,2026-08-11 11:38:21
1935,12,1.530,2026-08-11 11:38:21
1936,1,2.170,2026-08-11 11:38:21
1936,2,1.600,2026-08-11 11:38:21
1936,3,1.190,2026-08-11 11:38:21
1936,4,1.190,2026-08-11 11:38:21
1936,5,1.640,2026-08-11 11:38:21
1936,6,2.240,2026-08-11 11:38:21
1936,7,2.790,2026-08-11 11:38:21
1936,8,1.950,2026-08-11 11:38:21
1936,9,0.980,2026-08-11 11:38:21
1936,10,2.150,2026-08-11 11:38:21
1936,11,2.830,2026-08-11 11:38:21
1936,12,1.520,2026-08-11 11:38:21
1937,1,0.060,2026-08-11 11:38:21
1937,2,-0.450,2026-08-11 11:38:21
1937,3,-0.280,2026-08-11 11:38:21
1937,4,-0.690,2026-08-11 11:38:21
1937,5,-0.390,2026-08-11 11:38:21
1937,6,1.160,2026-08-11 11:38:21
1937,7,-0.320,2026-08-11 11:38:21
1937,8,-0.980,2026-08-11 11:38:21
1937,9,0.010,2026-08-11 11:38:21
1937,10,0.520,2026-08-11 11:38:21
1937,11,0.970,2026-08-11 11:38:21
1937,12,1.060,2026-08-11 11:38:21
1938,1,1.530,2026-08-11 11:38:21
1938,2,0.280,2026-08-11 11:38:21
1938,3,-0.450,2026-08-11 11:38:21
1938,4,-0.220,2026-08-11 11:38:21
1938,5,-0.590,2026-08-11 11:38:21
1938,6,-0.620,2026-08-11 11:38:21
1938,7,-0.630,2026-08-11 11:38:21
1938,8,-0.570,2026-08-11 11:38:21
1938,9,-0.260,2026-08-11 11:38:21
1938,10,0.780,2026-08-11 11:38:21
1938,11,0.040,2026-08-11 11:38:21
1938,12,1.140,2026-08-11 11:38:21
1939,1,1.170,2026-08-11 11:38:21
1939,2,-0.100,2026-08-11 11:38:21
1939,3,-0.630,2026-08-11 11:38:21
1939,4,0.030,2026-08-11 11:38:21
1939,5,0.120,2026-08-11 11:38:21
1939,6,-0.070,2026-08-11 11:38:21
1939,7,-1.100,2026-08-11 11:38:21
1939,8,-1.310,2026-08-11 11:38:21
1939,9,-1.540,2026-08-11 11:38:21
1939,10,-1.490,2026-08-11 11:38:21
1939,11,-0.900,2026-08-11 11:38:21
1939,12,1.440,2026-08-11 11:38:21
1940,1,1.820,2026-08-11 11:38:21
1940,2,1.550,2026-08-11 11:38:21
1940,3,1.870,2026-08-11 11:38:21
1940,4,2.060,2026-08-11 11:38:21
1940,5,1.760,2026-08-11 11:38:21
1940,6,2.070,2026-08-11 11:38:21
1940,7,1.820,2026-08-11 11:38:21
1940,8,1.310,2026-08-11 11:38:21
1940,9,1.090,2026-08-11 11:38:21
1940,10,1.280,2026-08-11 11:38:21
1940,11,1.550,2026-08-11 11:38:21
1940,12,2.680,2026-08-11 11:38:21
1941,1,2.670,2026-08-11 11:38:21
1941,2,2.860,2026-08-11 11:38:21
1941,3,2.430,2026-08-11 11:38:21
1941,4,2.310,2026-08-11 11:38:21
1941,5,2.070,2026-08-11 11:38:21
1941,6,2.830,2026-08-11 11:38:21
1941,7,3.010,2026-08-11 11:38:21
1941,8,3.220,2026-08-11 11:38:21
1941,9,2.040,2026-08-11 11:38:21
1941,10,1.140,2026-08-11 11:38:21
1941,11,1.510,2026-08-11 11:38:21
1941,12,2.210,2026-08-11 11:38:21
1942,1,2.480,2026-08-11 11:38:21
1942,2,1.960,2026-08-11 11:38:21
1942,3,1.110,2026-08-11 11:38:21
1942,4,0.970,2026-08-11 11:38:21
1942,5,0.530,2026-08-11 11:38:21
1942,6,0.770,2026-08-11 11:38:21
1942,7,0.580,2026-08-11 11:38:21
1942,8,0.600,2026-08-11 11:38:21
1942,9,0.370,2026-08-11 11:38:21
1942,10,0.230,2026-08-11 11:38:21
1942,11,-0.130,2026-08-11 11:38:21
1942,12,-0.930,2026-08-11 11:38:21
1943,1,-1.620,2026-08-11 11:38:21
1943,2,-0.700,2026-08-11 11:38:21
1943,3,0.320,2026-08-11 11:38:21
1943,4,1.280,2026-08-11 11:38:21
1943,5,0.580,2026-08-11 11:38:21
1943,6,-0.140,2026-08-11 11:38:21
1943,7,-0.220,2026-08-11 11:38:21
1943,8,-1.880,2026-08-11 11:38:21
1943,9,-1.610,2026-08-11 11:38:21
1943,10,-1.480,2026-08-11 11:38:21
1943,11,-0.180,2026-08-11 11:38:21
1943,12,1.980,2026-08-11 11:38:21
1944,1,1.580,2026-08-11 11:38:21
1944,2,0.250,2026-08-11 11:38:21
1944,3,-0.530,2026-08-11 11:38:21
1944,4,-0.870,2026-08-11 11:38:21
1944,5,-1.760,2026-08-11 11:38:21
1944,6,-2.100,2026-08-11 11:38:21
1944,7,-1.490,2026-08-11 11:38:21
1944,8,-1.000,2026-08-11 11:38:21
1944,9,-1.940,2026-08-11 11:38:21
1944,10,-1.500,2026-08-11 11:38:21
1944,11,-0.810,2026-08-11 11:38:21
1944,12,-0.480,2026-08-11 11:38:21
1945,1,-0.090,2026-08-11 11:38:21
1945,2,-0.340,2026-08-11 11:38:21
1945,3,-0.060,2026-08-11 11:38:21
1945,4,-0.370,2026-08-11 11:38:21
1945,5,-0.380,2026-08-11 11:38:21
1945,6,0.160,2026-08-11 11:38:21
1945,7,0.310,2026-08-11 11:38:21
1945,8,-0.610,2026-08-11 11:38:21
1945,9,-0.570,2026-08-11 11:38:21
1945,10,-0.420,2026-08-11 11:38:21
1945,11,-1.340,2026-08-11 11:38:21
1945,12,-1.990,2026-08-11 11:38:21
1946,1,-1.100,2026-08-11 11:38:21
1946,2,0.670,2026-08-11 11:38:21
1946,3,0.730,2026-08-11 11:38:21
1946,4,0.670,2026-08-11 11:38:21
1946,5,-0.450,2026-08-11 11:38:21
1946,6,-0.630,2026-08-11 11:38:21
1946,7,-0.070,2026-08-11 11:38:21
1946,8,-0.170,2026-08-11 11:38:21
1946,9,-0.150,2026-08-11 11:38:21
1946,10,-1.230,2026-08-11 11:38:21
1946,11,-1.820,2026-08-11 11:38:21
1946,12,-1.660,2026-08-11 11:38:21
1947,1,-0.150,2026-08-11 11:38:21
1947,2,0.220,2026-08-11 11:38:21
1947,3,0.310,2026-08-11 11:38:21
1947,4,0.100,2026-08-11 11:38:21
1947,5,-0.360,2026-08-11 11:38:21
1947,6,0.670,2026-08-11 11:38:21
1947,7,0.780,2026-08-11 11:38:21
1947,8,0.610,2026-08-11 11:38:21
1947,9,0.400,2026-08-11 11:38:21
1947,10,1.390,2026-08-11 11:38:21
1947,11,0.610,2026-08-11 11:38:21
1947,12,0.430,2026-08-11 11:38:21
1948,1,0.270,2026-08-11 11:38:21
1948,2,-0.320,2026-08-11 11:38:21
1948,3,-1.110,2026-08-11 11:38:21
1948,4,-1.130,2026-08-11 11:38:21
1948,5,-1.780,2026-08-11 11:38:21
1948,6,0.010,2026-08-11 11:38:21
1948,7,-0.100,2026-08-11 11:38:21
1948,8,-1.070,2026-08-11 11:38:21
1948,9,-1.070,2026-08-11 11:38:21
1948,10,-1.740,2026-08-11 11:38:21
1948,11,-0.920,2026-08-11 11:38:21
1948,12,-1.850,2026-08-11 11:38:21
1949,1,-2.820,2026-08-11 11:38:21
1949,2,-3.170,2026-08-11 11:38:21
1949,3,-1.820,2026-08-11 11:38:21
1949,4,-1.540,2026-08-11 11:38:21
1949,5,-1.370,2026-08-11 11:38:21
1949,6,-1.210,2026-08-11 11:38:21
1949,7,-1.480,2026-08-11 11:38:21
1949,8,-1.610,2026-08-11 11:38:21
1949,9,-1.600,2026-08-11 11:38:21
1949,10,-2.290,2026-08-11 11:38:21
1949,11,-1.080,2026-08-11 11:38:21
1949,12,-0.930,2026-08-11 11:38:21
1950,1,-1.610,2026-08-11 11:38:21
1950,2,-2.170,2026-08-11 11:38:21
1950,3,-1.890,2026-08-11 11:38:21
1950,4,-1.990,2026-08-11 11:38:21
1950,5,-3.190,2026-08-11 11:38:21
1950,6,-2.520,2026-08-11 11:38:21
1950,7,-3.650,2026-08-11 11:38:21
1950,8,-2.980,2026-08-11 11:38:21
1950,9,-2.400,2026-08-11 11:38:21
1950,10,-1.920,2026-08-11 11:38:21
1950,11,-1.450,2026-08-11 11:38:21
1950,12,-1.060,2026-08-11 11:38:21
1951,1,-1.190,2026-08-11 11:38:21
1951,2,-1.520,2026-08-11 11:38:21
1951,3,-1.720,2026-08-11 11:38:21
1951,4,-1.350,2026-08-11 11:38:21
1951,5,-1.290,2026-08-11 11:38:21
1951,6,-1.770,2026-08-11 11:38:21
1951,7,-0.230,2026-08-11 11:38:21
1951,8,-1.760,2026-08-11 11:38:21
1951,9,-0.780,2026-08-11 11:38:21
1951,10,-0.090,2026-08-11 11:38:21
1951,11,-0.310,2026-08-11 11:38:21
1951,12,-1.450,2026-08-11 11:38:21
1952,1,-2.190,2026-08-11 11:38:21
1952,2,-1.350,2026-08-11 11:38:21
1952,3,-1.670,2026-08-11 11:38:21
1952,4,-1.920,2026-08-11 11:38:21
1952,5,-2.070,2026-08-11 11:38:21
1952,6,-2.130,2026-08-11 11:38:21
1952,7,-2.050,2026-08-11 11:38:21
1952,8,-1.580,2026-08-11 11:38:21
1952,9,-1.360,2026-08-11 11:38:21
1952,10,-0.910,2026-08-11 11:38:21
1952,11,-0.530,2026-08-11 11:38:21
1952,12,-0.830,2026-08-11 11:38:21
1953,1,-0.160,2026-08-11 11:38:21
1953,2,-0.460,2026-08-11 11:38:21
1953,3,-1.270,2026-08-11 11:38:21
1953,4,-0.900,2026-08-11 11:38:21
1953,5,-0.550,2026-08-11 11:38:21
1953,6,-0.200,2026-08-11 11:38:21
1953,7,0.060,2026-08-11 11:38:21
1953,8,-0.920,2026-08-11 11:38:21
1953,9,-1.110,2026-08-11 11:38:21
1953,10,-1.480,2026-08-11 11:38:21
1953,11,-0.510,2026-08-11 11:38:21
1953,12,-0.180,2026-08-11 11:38:21
1954,1,-1.130,2026-08-11 11:38:21
1954,2,-0.950,2026-08-11 11:38:21
1954,3,-1.150,2026-08-11 11:38:21
1954,4,-1.250,2026-08-11 11:38:21
1954,5,-0.760,2026-08-11 11:38:21
1954,6,0.490,2026-08-11 11:38:21
1954,7,-0.080,2026-08-11 11:38:21
1954,8,-0.320,2026-08-11 11:38:21
1954,9,-1.050,2026-08-11 11:38:21
1954,10,0.020,2026-08-11 11:38:21
1954,11,0.850,2026-08-11 11:38:21
1954,12,0.490,2026-08-11 11:38:21
1955,1,-0.230,2026-08-11 11:38:21
1955,2,-1.010,2026-08-11 11:38:21
1955,3,-1.240,2026-08-11 11:38:21
1955,4,-2.210,2026-08-11 11:38:21
1955,5,-1.890,2026-08-11 11:38:21
1955,6,-2.180,2026-08-11 11:38:21
1955,7,-2.750,2026-08-11 11:38:21
1955,8,-2.660,2026-08-11 11:38:21
1955,9,-2.480,2026-08-11 11:38:21
1955,10,-3.350,2026-08-11 11:38:21
1955,11,-2.630,2026-08-11 11:38:21
1955,12,-2.200,2026-08-11 11:38:21
1956,1,-2.260,2026-08-11 11:38:21
1956,2,-2.280,2026-08-11 11:38:21
1956,3,-2.930,2026-08-11 11:38:21
1956,4,-2.550,2026-08-11 11:38:21
1956,5,-1.620,2026-08-11 11:38:21
1956,6,-1.980,2026-08-11 11:38:21
1956,7,-1.480,2026-08-11 11:38:21
1956,8,-1.000,2026-08-11 11:38:21
1956,9,-0.280,2026-08-11 11:38:21
1956,10,-1.660,2026-08-11 11:38:21
1956,11,-2.440,2026-08-11 11:38:21
