year,month,value,fetched_at
1999,7,-0.890,2026-08-11 11:38:14
1999,8,-1.020,2026-08-11 11:38:14
1999,9,-0.870,2026-08-11 11:38:14
1999,10,-0.950,2026-08-11 11:38:14
1999,11,-1.330,2026-08-11 11:38:14
1999,12,-1.430,2026-08-11 11:38:14
2000,1,-1.410,2026-08-11 11:38:14
2000,2,-1.260,2026-08-11 11:38:14
2000,3,-1.070,2026-08-11 11:38:14
2000,4,-0.810,2026-08-11 11:38:14
2000,5,-0.840,2026-08-11 11:38:14
2000,6,-0.550,2026-08-11 11:38:14
2000,7,-0.540,2026-08-11 11:38:14
2000,8,-0.350,2026-08-11 11:38:14
2000,9,-0.330,2026-08-11 11:38:14
2000,10,-0.560,2026-08-11 11:38:14
2000,11,-0.610,2026-08-11 11:38:14
2000,12,-0.890,2026-08-11 11:38:14
2001,1,-0.740,2026-08-11 11:38:14
2001,2,-0.700,2026-08-11 11:38:14
2001,3,-0.390,2026-08-11 11:38:14
2001,4,-0.260,2026-08-11 11:38:14
2001,5,-0.140,2026-08-11 11:38:14
2001,6,0.000,2026-08-11 11:38:14
2001,7,0.130,2026-08-11 11:38:14
2001,8,0.070,2026-08-11 11:38:14
2001,9,-0.040,2026-08-11 11:38:14
2001,10,0.130,2026-08-11 11:38:14
2001,11,-0.110,2026-08-11 11:38:14
2001,12,-0.270,2026-08-11 11:38:14
2002,1,0.010,2026-08-11 11:38:14
2002,2,0.150,2026-08-11 11:38:14
2002,3,0.220,2026-08-11 11:38:14
2002,4,0.280,2026-08-11 11:38:14
2002,5,0.400,2026-08-11 11:38:14
2002,6,0.650,2026-08-11 11:38:14
2002,7,0.660,2026-08-11 11:38:14
2002,8,0.670,2026-08-11 11:38:14
2002,9,0.810,2026-08-11 11:38:14
2002,10,0.930,2026-08-11 11:38:14
2002,11,1.200,2026-08-11 11:38:14
2002,12,1.250,2026-08-11 11:38:14
2003,1,0.580,2026-08-11 11:38:14
2003,2,0.680,2026-08-11 11:38:14
2003,3,0.540,2026-08-11 11:38:14
2003,4,0.220,2026-08-11 11:38:14
2003,5,-0.260,2026-08-11 11:38:14
2003,6,0.120,2026-08-11 11:38:14
2003,7,0.260,2026-08-11 11:38:14
2003,8,0.300,2026-08-11 11:38:14
2003,9,0.210,2026-08-11 11:38:14
2003,10,0.490,2026-08-11 11:38:14
2003,11,0.440,2026-08-11 11:38:14
2003,12,0.430,2026-08-11 11:38:14
2004,1,0.430,2026-08-11 11:38:14
2004,2,0.360,2026-08-11 11:38:14
2004,3,0.070,2026-08-11 11:38:14
2004,4,0.240,2026-08-11 11:38:14
2004,5,0.190,2026-08-11 11:38:14
2004,6,0.270,2026-08-11 11:38:14
2004,7,0.570,2026-08-11 11:38:14
2004,8,0.650,2026-08-11 11:38:14
2004,9,0.670,2026-08-11 11:38:14
2004,10,0.740,2026-08-11 11:38:14
2004,11,0.830,2026-08-11 11:38:14
2004,12,0.820,2026-08-11 11:38:14
2005,1,0.770,2026-08-11 11:38:14
2005,2,0.480,2026-08-11 11:38:14
2005,3,0.550,2026-08-11 11:38:14
2005,4,0.400,2026-08-11 11:38:14
2005,5,0.330,2026-08-11 11:38:14
2005,6,0.270,2026-08-11 11:38:14
2005,7,-0.020,2026-08-11 11:38:14
2005,8,0.070,2026-08-11 11:38:14
2005,9,0.050,2026-08-11 11:38:14
2005,10,0.100,2026-08-11 11:38:14
2005,11,-0.260,2026-08-11 11:38:14
2005,12,-0.650,2026-08-11 11:38:14
2006,1,-0.690,2026-08-11 11:38:14
2006,2,-0.630,2026-08-11 11:38:14
2006,3,-0.620,2026-08-11 11:38:14
2006,4,-0.140,2026-08-11 11:38:14
2006,5,0.020,2026-08-11 11:38:14
2006,6,0.190,2026-08-11 11:38:14
2006,7,0.260,2026-08-11 11:38:14
2006,8,0.510,2026-08-11 11:38:14
2006,9,0.660,2026-08-11 11:38:14
2006,10,0.760,2026-08-11 11:38:14
2006,11,0.990,2026-08-11 11:38:14
2006,12,1.080,2026-08-11 11:38:14
2007,1,0.690,2026-08-11 11:38:14
2007,2,0.270,2026-08-11 11:38:14
2007,3,0.060,2026-08-11 11:38:14
2007,4,-0.010,2026-08-11 11:38:14
2007,5,-0.230,2026-08-11 11:38:14
2007,6,-0.020,2026-08-11 11:38:14
2007,7,-0.240,2026-08-11 11:38:14
2007,8,-0.530,2026-08-11 11:38:14
2007,9,-0.900,2026-08-11 11:38:14
2007,10,-1.070,2026-08-11 11:38:14
2007,11,-1.360,2026-08-11 11:38:14
2007,12,-1.420,2026-08-11 11:38:14
2008,1,-1.600,2026-08-11 11:38:14
2008,2,-1.640,2026-08-11 11:38:14
2008,3,-1.140,2026-08-11 11:38:14
2008,4,-0.890,2026-08-11 11:38:14
2008,5,-0.750,2026-08-11 11:38:14
2008,6,-0.550,2026-08-11 11:38:14
2008,7,-0.170,2026-08-11 11:38:14
2008,8,-0.150,2026-08-11 11:38:14
2008,9,-0.290,2026-08-11 11:38:14
2008,10,-0.270,2026-08-11 11:38:14
2008,11,-0.390,2026-08-11 11:38:14
2008,12,-0.740,2026-08-11 11:38:14
2009,1,-0.860,2026-08-11 11:38:14
2009,2,-0.650,2026-08-11 11:38:14
2009,3,-0.580,2026-08-11 11:38:14
2009,4,-0.150,2026-08-11 11:38:14
2009,5,0.220,2026-08-11 11:38:14
2009,6,0.540,2026-08-11 11:38:14
2009,7,0.600,2026-08-11 11:38:14
2009,8,0.610,2026-08-11 11:38:14
2009,9,0.630,2026-08-11 11:38:14
2009,10,0.970,2026-08-11 11:38:14
2009,11,1.380,2026-08-11 11:38:14
2009,12,1.590,2026-08-11 11:38:14
2010,1,1.330,2026-08-11 11:38:14
2010,2,1.200,2026-08-11 11:38:14
2010,3,0.930,2026-08-11 11:38:14
2010,4,0.590,2026-08-11 11:38:14
2010,5,0.000,2026-08-11 11:38:14
2010,6,-0.380,2026-08-11 11:38:14
2010,7,-0.800,2026-08-11 11:38:14
2010,8,-1.080,2026-08-11 11:38:14
2010,9,-1.340,2026-08-11 11:38:14
2010,10,-1.490,2026-08-11 11:38:14
2010,11,-1.390,2026-08-11 11:38:14
2010,12,-1.430,2026-08-11 11:38:14
2011,1,-1.400,2026-08-11 11:38:14
2011,2,-1.070,2026-08-11 11:38:14
2011,3,-0.790,2026-08-11 11:38:14
2011,4,-0.650,2026-08-11 11:38:14
2011,5,-0.460,2026-08-11 11:38:14
2011,6,-0.210,2026-08-11 11:38:14
2011,7,-0.180,2026-08-11 11:38:14
2011,8,-0.560,2026-08-11 11:38:14
2011,9,-0.690,2026-08-11 11:38:14
2011,10,-0.900,2026-08-11 11:38:14
2011,11,-0.920,2026-08-11 11:38:14
2011,12,-0.990,2026-08-11 11:38:14
2012,1,-0.910,2026-08-11 11:38:14
2012,2,-0.640,2026-08-11 11:38:14
2012,3,-0.530,2026-08-11 11:38:14
2012,4,-0.290,2026-08-11 11:38:14
2012,5,-0.210,2026-08-11 11:38:14
2012,6,0.050,2026-08-11 11:38:14
2012,7,0.230,2026-08-11 11:38:14
2012,8,0.450,2026-08-11 11:38:14
2012,9,0.290,2026-08-11 11:38:14
2012,10,0.260,2026-08-11 11:38:14
2012,11,0.330,2026-08-11 11:38:14
2012,12,-0.010,2026-08-11 11:38:14
2013,1,-0.300,2026-08-11 11:38:14
2013,2,-0.370,2026-08-11 11:38:14
2013,3,-0.230,2026-08-11 11:38:14
2013,4,-0.090,2026-08-11 11:38:14
2013,5,-0.250,2026-08-11 11:38:14
2013,6,-0.280,2026-08-11 11:38:14
2013,7,-0.230,2026-08-11 11:38:14
2013,8,-0.340,2026-08-11 11:38:14
2013,9,-0.100,2026-08-11 11:38:14
2013,10,-0.150,2026-08-11 11:38:14
2013,11,0.120,2026-08-11 11:38:14
2013,12,-0.160,2026-08-11 11:38:14
2014,1,-0.250,2026-08-11 11:38:14
2014,2,-0.230,2026-08-11 11:38:14
2014,3,0.120,2026-08-11 11:38:14
2014,4,0.440,2026-08-11 11:38:14
2014,5,0.530,2026-08-11 11:38:14
2014,6,0.410,2026-08-11 11:38:14
2014,7,0.130,2026-08-11 11:38:14
2014,8,0.150,2026-08-11 11:38:14
2014,9,0.310,2026-08-11 11:38:14
2014,10,0.450,2026-08-11 11:38:14
2014,11,0.840,2026-08-11 11:38:14
2014,12,0.780,2026-08-11 11:38:14
2015,1,0.630,2026-08-11 11:38:14
2015,2,0.670,2026-08-11 11:38:14
2015,3,0.740,2026-08-11 11:38:14
2015,4,1.070,2026-08-11 11:38:14
2015,5,1.100,2026-08-11 11:38:14
2015,6,1.230,2026-08-11 11:38:14
2015,7,1.350,2026-08-11 11:38:14
2015,8,1.490,2026-08-11 11:38:14
2015,9,1.670,2026-08-11 11:38:14
2015,10,1.910,2026-08-11 11:38:14
2015,11,2.210,2026-08-11 11:38:14
2015,12,2.130,2026-08-11 11:38:14
2016,1,2.130,2026-08-11 11:38:14
2016,2,1.870,2026-08-11 11:38:14
2016,3,1.500,2026-08-11 11:38:14
2016,4,1.080,2026-08-11 11:38:14
2016,5,0.630,2026-08-11 11:38:14
2016,6,0.370,2026-08-11 11:38:14
2016,7,0.010,2026-08-11 11:38:14
2016,8,-0.100,2026-08-11 11:38:14
2016,9,-0.210,2026-08-11 11:38:14
2016,10,-0.390,2026-08-11 11:38:14
2016,11,-0.370,2026-08-11 11:38:14
2016,12,-0.170,2026-08-11 11:38:14
2017,1,-0.230,2026-08-11 11:38:14
2017,2,0.220,2026-08-11 11:38:14
2017,3,0.180,2026-08-11 11:38:14
2017,4,0.350,2026-08-11 11:38:14
2017,5,0.400,2026-08-11 11:38:14
2017,6,0.450,2026-08-11 11:38:14
2017,7,0.380,2026-08-11 11:38:14
2017,8,0.050,2026-08-11 11:38:14
2017,9,-0.200,2026-08-11 11:38:14
2017,10,-0.120,2026-08-11 11:38:14
2017,11,-0.440,2026-08-11 11:38:14
2017,12,-0.650,2026-08-11 11:38:14
2018,1,-0.640,2026-08-11 11:38:14
2018,2,-0.480,2026-08-11 11:38:14
2018,3,-0.490,2026-08-11 11:38:14
2018,4,-0.110,2026-08-11 11:38:14
2018,5,0.180,2026-08-11 11:38:14
2018,6,0.310,2026-08-11 11:38:14
2018,7,0.390,2026-08-11 11:38:14
2018,8,0.350,2026-08-11 11:38:14
2018,9,0.500,2026-08-11 11:38:14
2018,10,1.010,2026-08-11 11:38:14
2018,11,1.150,2026-08-11 11:38:14
2018,12,1.100,2026-08-11 11:38:14
2019,1,0.880,2026-08-11 11:38:14
2019,2,0.870,2026-08-11 11:38:14
2019,3,0.920,2026-08-11 11:38:14
2019,4,0.820,2026-08-11 11:38:14
2019,5,0.830,2026-08-11 11:38:14
2019,6,0.800,2026-08-11 11:38:14
2019,7,0.650,2026-08-11 11:38:14
2019,8,0.350,2026-08-11 11:38:14
2019,9,0.180,2026-08-11 11:38:14
2019,10,0.780,2026-08-11 11:38:14
2019,11,0.820,2026-08-11 11:38:14
2019,12,0.730,2026-08-11 11:38:14
2020,1,0.840,2026-08-11 11:38:14
2020,2,0.670,2026-08-11 11:38:14
2020,3,0.650,2026-08-11 11:38:14
2020,4,0.660,2026-08-11 11:38:14
2020,5,0.050,2026-08-11 11:38:14
2020,6,-0.050,2026-08-11 11:38:14
2020,7,0.080,2026-08-11 11:38:14
2020,8,-0.290,2026-08-11 11:38:14
2020,9,-0.660,2026-08-11 11:38:14
2020,10,-0.900,2026-08-11 11:38:14
2020,11,-0.890,2026-08-11 11:38:14
2020,12,-1.020,2026-08-11 11:38:14
2021,1,-1.120,2026-08-11 11:38:14
2021,2,-1.000,2026-08-11 11:38:14
2021,3,-0.640,2026-08-11 11:38:14
2021,4,-0.470,2026-08-11 11:38:14
2021,5,-0.250,2026-08-11 11:38:14
2021,6,-0.030,2026-08-11 11:38:14
2021,7,-0.180,2026-08-11 11:38:14
2021,8,-0.360,2026-08-11 11:38:14
2021,9,-0.490,2026-08-11 11:38:14
2021,10,-0.740,2026-08-11 11:38:14
2021,11,-0.690,2026-08-11 11:38:14
2021,12,-0.890,2026-08-11 11:38:14
2022,1,-0.560,2026-08-11 11:38:14
2022,2,-0.550,2026-08-11 11:38:14
2022,3,-0.670,2026-08-11 11:38:14
2022,4,-0.740,2026-08-11 11:38:14
2022,5,-0.780,2026-08-11 11:38:14
2022,6,-0.520,2026-08-11 11:38:14
2022,7,-0.500,2026-08-11 11:38:14
2022,8,-0.800,2026-08-11 11:38:14
2022,9,-0.930,2026-08-11 11:38:14
2022,10,-0.830,2026-08-11 11:38:14
2022,11,-0.740,2026-08-11 11:38:14
2022,12,-0.630,2026-08-11 11:38:14
2023,1,-0.570,2026-08-11 11:38:14
2023,2,-0.470,2026-08-11 11:38:14
2023,3,-0.080,2026-08-11 11:38:14
2023,4,0.250,2026-08-11 11:38:14
2023,5,0.490,2026-08-11 11:38:14
2023,6,0.860,2026-08-11 11:38:14
2023,7,0.970,2026-08-11 11:38:14
2023,8,1.200,2026-08-11 11:38:14
2023,9,1.410,2026-08-11 11:38:14
2023,10,1.510,2026-08-11 11:38:14
2023,11,1.860,2026-08-11 11:38:14
2023,12,1.760,2026-08-11 11:38:14
2024,1,1.640,2026-08-11 11:38:14
2024,2,1.390,2026-08-11 11:38:14
2024,3,1.040,2026-08-11 11:38:14
2024,4,0.980,2026-08-11 11:38:14
2024,5,0.500,2026-08-11 11:38:14
2024,6,0.370,2026-08-11 11:38:14
2024,7,0.400,2026-08-11 11:38:14
2024,8,0.190,2026-08-11 11:38:14
2024,9,-0.100,2026-08-11 11:38:14
2024,10,-0.010,2026-08-11 11:38:14
2024,11,-0.030,2026-08-11 11:38:14
2024,12,-0.520,2026-08-11 11:38:14
2025,1,-0.640,2026-08-11 11:38:14
2025,2,-0.420,2026-08-11 11:38:14
2025,3,0.040,2026-08-11 11:38:14
2025,4,-0.050,2026-08-11 11:38:14
2025,5,0.070,2026-08-11 11:38:14
2025,6,0.150,2026-08-11 11:38:14
2025,7,0.140,2026-08-11 11:38:14
2025,8,-0.150,2026-08-11 11:38:14
2025,9,-0.320,2026-08-11 11:38:14
2025,10,-0.420,2026-08-11 11:38:14
2025,11,-0.540,2026-08-11 11:38:14
2025,12,-0.390,2026-08-11 11:38:14
2026,1,-0.400,2026-08-11 11:38:14
2026,2,-0.020,2026-08-11 11:38:14
2026,3,0.220,2026-08-11 11:38:14
2026,4,0.740,2026-08-11 11:38:14
2026,5,1.090,2026-08-11 11:38:14
2026,6,1.580,2026-08-11 11:38:14
2026,7,1.730,2026-08-11 11:38:14
