year,month,value,fetched_at
2002,11,-0.700,2026-08-11 11:38:19
2002,12,-1.800,2026-08-11 11:38:19
2003,1,-0.300,2026-08-11 11:38:19
2003,2,-1.100,2026-08-11 11:38:19
2003,3,-0.500,2026-08-11 11:38:19
2003,4,-0.200,2026-08-11 11:38:19
2003,5,-0.500,2026-08-11 11:38:19
2003,6,-1.000,2026-08-11 11:38:19
2003,7,0.500,2026-08-11 11:38:19
2003,8,0.200,2026-08-11 11:38:19
2003,9,-0.200,2026-08-11 11:38:19
2003,10,0.000,2026-08-11 11:38:19
2003,11,-0.500,2026-08-11 11:38:19
2003,12,1.800,2026-08-11 11:38:19
2004,1,-2.200,2026-08-11 11:38:19
2004,2,2.000,2026-08-11 11:38:19
2004,3,0.700,2026-08-11 11:38:19
2004,4,-1.500,2026-08-11 11:38:19
2004,5,1.700,2026-08-11 11:38:19
2004,6,-1.400,2026-08-11 11:38:19
2004,7,-0.800,2026-08-11 11:38:19
2004,8,-0.500,2026-08-11 11:38:19
2004,9,-0.600,2026-08-11 11:38:19
2004,10,-0.100,2026-08-11 11:38:19
2004,11,-1.100,2026-08-11 11:38:19
2004,12,-1.300,2026-08-11 11:38:19
2005,1,0.600,2026-08-11 11:38:19
2005,2,-5.200,2026-08-11 11:38:19
2005,3,0.500,2026-08-11 11:38:19
2005,4,-1.000,2026-08-11 11:38:19
2005,5,-1.300,2026-08-11 11:38:19
2005,6,0.700,2026-08-11 11:38:19
2005,7,0.300,2026-08-11 11:38:19
2005,8,-0.600,2026-08-11 11:38:19
2005,9,0.600,2026-08-11 11:38:19
2005,10,2.000,2026-08-11 11:38:19
2005,11,-0.300,2026-08-11 11:38:19
2005,12,-0.000,2026-08-11 11:38:19
2006,1,2.700,2026-08-11 11:38:19
2006,2,0.200,2026-08-11 11:38:19
2006,3,2.900,2026-08-11 11:38:19
2006,4,1.800,2026-08-11 11:38:19
2006,5,-0.800,2026-08-11 11:38:19
2006,6,-0.400,2026-08-11 11:38:19
2006,7,-1.000,2026-08-11 11:38:19
2006,8,-1.700,2026-08-11 11:38:19
2006,9,-1.000,2026-08-11 11:38:19
2006,10,-2.100,2026-08-11 11:38:19
2006,11,0.100,2026-08-11 11:38:19
2006,12,-0.500,2026-08-11 11:38:19
2007,1,-1.300,2026-08-11 11:38:19
2007,2,-0.100,2026-08-11 11:38:19
2007,3,0.300,2026-08-11 11:38:19
2007,4,-0.200,2026-08-11 11:38:19
2007,5,-0.200,2026-08-11 11:38:19
2007,6,0.900,2026-08-11 11:38:19
2007,7,-0.500,2026-08-11 11:38:19
2007,8,0.700,2026-08-11 11:38:19
2007,9,0.300,2026-08-11 11:38:19
2007,10,1.200,2026-08-11 11:38:19
2007,11,1.400,2026-08-11 11:38:19
2007,12,2.700,2026-08-11 11:38:19
2008,1,2.900,2026-08-11 11:38:19
2008,2,4.400,2026-08-11 11:38:19
2008,3,2.400,2026-08-11 11:38:19
2008,4,1.100,2026-08-11 11:38:19
2008,5,-0.100,2026-08-11 11:38:19
2008,6,1.000,2026-08-11 11:38:19
2008,7,0.500,2026-08-11 11:38:19
2008,8,1.700,2026-08-11 11:38:19
2008,9,2.000,2026-08-11 11:38:19
2008,10,2.100,2026-08-11 11:38:19
2008,11,2.200,2026-08-11 11:38:19
2008,12,2.400,2026-08-11 11:38:19
2009,1,1.800,2026-08-11 11:38:19
2009,2,3.100,2026-08-11 11:38:19
2009,3,0.700,2026-08-11 11:38:19
2009,4,1.300,2026-08-11 11:38:19
2009,5,-0.200,2026-08-11 11:38:19
2009,6,0.200,2026-08-11 11:38:19
2009,7,0.400,2026-08-11 11:38:19
2009,8,-0.300,2026-08-11 11:38:19
2009,9,0.500,2026-08-11 11:38:19
2009,10,-2.000,2026-08-11 11:38:19
2009,11,-1.000,2026-08-11 11:38:19
2009,12,-1.200,2026-08-11 11:38:19
2010,1,-1.800,2026-08-11 11:38:19
2010,2,-2.400,2026-08-11 11:38:19
2010,3,-1.100,2026-08-11 11:38:19
2010,4,2.000,2026-08-11 11:38:19
2010,5,1.500,2026-08-11 11:38:19
2010,6,0.600,2026-08-11 11:38:19
2010,7,3.000,2026-08-11 11:38:19
2010,8,3.000,2026-08-11 11:38:19
2010,9,3.700,2026-08-11 11:38:19
2010,10,2.900,2026-08-11 11:38:19
2010,11,2.100,2026-08-11 11:38:19
2010,12,4.800,2026-08-11 11:38:19
2011,1,3.800,2026-08-11 11:38:19
2011,2,4.500,2026-08-11 11:38:19
2011,3,4.200,2026-08-11 11:38:19
2011,4,3.100,2026-08-11 11:38:19
2011,5,0.600,2026-08-11 11:38:19
2011,6,0.400,2026-08-11 11:38:19
2011,7,1.600,2026-08-11 11:38:19
2011,8,0.700,2026-08-11 11:38:19
2011,9,1.700,2026-08-11 11:38:19
2011,10,1.200,2026-08-11 11:38:19
2011,11,1.800,2026-08-11 11:38:19
2011,12,4.100,2026-08-11 11:38:19
2012,1,1.800,2026-08-11 11:38:19
2012,2,0.800,2026-08-11 11:38:19
2012,3,1.200,2026-08-11 11:38:19
2012,4,-0.400,2026-08-11 11:38:19
2012,5,0.100,2026-08-11 11:38:19
2012,6,-0.700,2026-08-11 11:38:19
2012,7,-0.100,2026-08-11 11:38:19
2012,8,-0.300,2026-08-11 11:38:19
2012,9,0.400,2026-08-11 11:38:19
2012,10,0.500,2026-08-11 11:38:19
2012,11,0.400,2026-08-11 11:38:19
2012,12,-1.000,2026-08-11 11:38:19
2013,1,-0.100,2026-08-11 11:38:19
2013,2,-0.400,2026-08-11 11:38:19
2013,3,2.500,2026-08-11 11:38:19
2013,4,0.400,2026-08-11 11:38:19
2013,5,1.300,2026-08-11 11:38:19
2013,6,2.000,2026-08-11 11:38:19
2013,7,1.300,2026-08-11 11:38:19
2013,8,0.300,2026-08-11 11:38:19
2013,9,0.500,2026-08-11 11:38:19
2013,10,-0.100,2026-08-11 11:38:19
2013,11,1.200,2026-08-11 11:38:19
2013,12,0.100,2026-08-11 11:38:19
2014,1,2.400,2026-08-11 11:38:19
2014,2,0.100,2026-08-11 11:38:19
2014,3,-1.500,2026-08-11 11:38:19
2014,4,1.300,2026-08-11 11:38:19
2014,5,0.900,2026-08-11 11:38:19
2014,6,0.300,2026-08-11 11:38:19
2014,7,-0.300,2026-08-11 11:38:19
2014,8,-1.200,2026-08-11 11:38:19
2014,9,-1.200,2026-08-11 11:38:19
2014,10,-1.000,2026-08-11 11:38:19
2014,11,-1.500,2026-08-11 11:38:19
2014,12,-0.900,2026-08-11 11:38:19
2015,1,-1.400,2026-08-11 11:38:19
2015,2,0.400,2026-08-11 11:38:19
2015,3,-1.200,2026-08-11 11:38:19
2015,4,-0.100,2026-08-11 11:38:19
2015,5,-1.200,2026-08-11 11:38:19
2015,6,-0.900,2026-08-11 11:38:19
2015,7,-1.900,2026-08-11 11:38:19
2015,8,-2.400,2026-08-11 11:38:19
2015,9,-2.700,2026-08-11 11:38:19
2015,10,-2.800,2026-08-11 11:38:19
2015,11,-0.800,2026-08-11 11:38:19
2015,12,-0.900,2026-08-11 11:38:19
2016,1,-3.600,2026-08-11 11:38:19
2016,2,-3.200,2026-08-11 11:38:19
2016,3,-0.100,2026-08-11 11:38:19
2016,4,-2.000,2026-08-11 11:38:19
2016,5,0.700,2026-08-11 11:38:19
2016,6,1.100,2026-08-11 11:38:19
2016,7,0.700,2026-08-11 11:38:19
2016,8,1.200,2026-08-11 11:38:19
2016,9,2.000,2026-08-11 11:38:19
2016,10,-0.400,2026-08-11 11:38:19
2016,11,-0.200,2026-08-11 11:38:19
2016,12,0.500,2026-08-11 11:38:19
2017,1,0.300,2026-08-11 11:38:19
2017,2,-0.100,2026-08-11 11:38:19
2017,3,1.500,2026-08-11 11:38:19
2017,4,-0.300,2026-08-11 11:38:19
2017,5,0.400,2026-08-11 11:38:19
2017,6,-0.700,2026-08-11 11:38:19
2017,7,1.300,2026-08-11 11:38:19
2017,8,0.900,2026-08-11 11:38:19
2017,9,1.000,2026-08-11 11:38:19
2017,10,1.500,2026-08-11 11:38:19
2017,11,1.500,2026-08-11 11:38:19
2017,12,-0.200,2026-08-11 11:38:19
2018,1,1.800,2026-08-11 11:38:19
2018,2,-0.800,2026-08-11 11:38:19
2018,3,2.400,2026-08-11 11:38:19
2018,4,0.800,2026-08-11 11:38:19
2018,5,0.600,2026-08-11 11:38:19
2018,6,-0.200,2026-08-11 11:38:19
2018,7,0.400,2026-08-11 11:38:19
2018,8,-0.500,2026-08-11 11:38:19
2018,9,-1.500,2026-08-11 11:38:19
2018,10,0.600,2026-08-11 11:38:19
2018,11,-0.100,2026-08-11 11:38:19
2018,12,1.700,2026-08-11 11:38:19
2019,1,-0.100,2026-08-11 11:38:19
2019,2,-2.300,2026-08-11 11:38:19
2019,3,-0.500,2026-08-11 11:38:19
2019,4,0.200,2026-08-11 11:38:19
2019,5,-0.700,2026-08-11 11:38:19
2019,6,-0.700,2026-08-11 11:38:19
2019,7,-0.600,2026-08-11 11:38:19
2019,8,-0.200,2026-08-11 11:38:19
2019,9,-1.900,2026-08-11 11:38:19
2019,10,-0.600,2026-08-11 11:38:19
2019,11,-1.400,2026-08-11 11:38:19
2019,12,-0.900,2026-08-11 11:38:19
2020,1,0.300,2026-08-11 11:38:19
2020,2,-0.100,2026-08-11 11:38:19
2020,3,-0.200,2026-08-11 11:38:19
2020,4,0.300,2026-08-11 11:38:19
2020,5,0.700,2026-08-11 11:38:19
2020,6,-0.600,2026-08-11 11:38:19
2020,7,0.700,2026-08-11 11:38:19
2020,8,1.800,2026-08-11 11:38:19
2020,9,1.500,2026-08-11 11:38:19
2020,10,0.800,2026-08-11 11:38:19
2020,11,1.100,2026-08-11 11:38:19
2020,12,3.000,2026-08-11 11:38:19
2021,1,3.200,2026-08-11 11:38:19
2021,2,2.500,2026-08-11 11:38:19
2021,3,0.600,2026-08-11 11:38:19
2021,4,0.600,2026-08-11 11:38:19
2021,5,0.800,2026-08-11 11:38:19
2021,6,0.700,2026-08-11 11:38:19
2021,7,2.300,2026-08-11 11:38:19
2021,8,1.000,2026-08-11 11:38:19
2021,9,1.300,2026-08-11 11:38:19
2021,10,1.200,2026-08-11 11:38:19
2021,11,1.600,2026-08-11 11:38:19
2021,12,2.500,2026-08-11 11:38:19
2022,1,0.800,2026-08-11 11:38:19
2022,2,1.800,2026-08-11 11:38:19
2022,3,2.900,2026-08-11 11:38:19
2022,4,2.800,2026-08-11 11:38:19
2022,5,2.400,2026-08-11 11:38:19
2022,6,2.800,2026-08-11 11:38:19
2022,7,1.300,2026-08-11 11:38:19
2022,8,1.700,2026-08-11 11:38:19
2022,9,2.700,2026-08-11 11:38:19
2022,10,2.800,2026-08-11 11:38:19
2022,11,0.500,2026-08-11 11:38:19
2022,12,3.500,2026-08-11 11:38:19
2023,1,2.300,2026-08-11 11:38:19
2023,2,2.300,2026-08-11 11:38:19
2023,3,0.300,2026-08-11 11:38:19
2023,4,0.400,2026-08-11 11:38:19
2023,5,-1.700,2026-08-11 11:38:19
2023,6,0.400,2026-08-11 11:38:19
2023,7,-0.400,2026-08-11 11:38:19
2023,8,-1.400,2026-08-11 11:38:19
2023,9,-2.100,2026-08-11 11:38:19
2023,10,-0.800,2026-08-11 11:38:19
2023,11,-1.300,2026-08-11 11:38:19
2023,12,-0.400,2026-08-11 11:38:19
2024,1,0.800,2026-08-11 11:38:19
2024,2,-2.300,2026-08-11 11:38:19
2024,3,0.600,2026-08-11 11:38:19
2024,4,-0.300,2026-08-11 11:38:19
2024,5,0.800,2026-08-11 11:38:19
2024,6,0.100,2026-08-11 11:38:19
2024,7,-1.200,2026-08-11 11:38:19
2024,8,1.500,2026-08-11 11:38:19
2024,9,-0.200,2026-08-11 11:38:19
2024,10,0.800,2026-08-11 11:38:19
2024,11,0.800,2026-08-11 11:38:19
2024,12,1.900,2026-08-11 11:38:19
2025,1,0.300,2026-08-11 11:38:19
2025,2,0.900,2026-08-11 11:38:19
2025,3,2.800,2026-08-11 11:38:19
2025,4,0.900,2026-08-11 11:38:19
2025,5,0.700,2026-08-11 11:38:19
2025,6,0.500,2026-08-11 11:38:19
2025,7,1.000,2026-08-11 11:38:19
2025,8,0.700,2026-08-11 11:38:19
2025,9,0.100,2026-08-11 11:38:19
2025,10,1.900,2026-08-11 11:38:19
2025,11,1.800,2026-08-11 11:38:19
2025,12,-0.000,2026-08-11 11:38:19
