year,month,value,fetched_at
1907,12,-0.187,2026-08-11 11:38:24
1908,1,-0.228,2026-08-11 11:38:24
1908,2,-0.229,2026-08-11 11:38:24
1908,3,-0.237,2026-08-11 11:38:24
1908,4,-0.205,2026-08-11 11:38:24
1908,5,-0.160,2026-08-11 11:38:24
1908,6,-0.060,2026-08-11 11:38:24
1908,7,0.028,2026-08-11 11:38:24
1908,8,0.011,2026-08-11 11:38:24
1908,9,-0.085,2026-08-11 11:38:24
1908,10,-0.117,2026-08-11 11:38:24
1908,11,-0.151,2026-08-11 11:38:24
1908,12,-0.118,2026-08-11 11:38:24
1909,1,-0.102,2026-08-11 11:38:24
1909,2,-0.140,2026-08-11 11:38:24
1909,3,-0.098,2026-08-11 11:38:24
1909,4,-0.146,2026-08-11 11:38:24
1909,5,-0.004,2026-08-11 11:38:24
1909,6,-0.126,2026-08-11 11:38:24
1909,7,-0.164,2026-08-11 11:38:24
1909,8,-0.080,2026-08-11 11:38:24
1909,9,-0.112,2026-08-11 11:38:24
1909,10,-0.148,2026-08-11 11:38:24
1909,11,-0.289,2026-08-11 11:38:24
1909,12,-0.231,2026-08-11 11:38:24
1910,1,-0.305,2026-08-11 11:38:24
1910,2,-0.249,2026-08-11 11:38:24
1910,3,-0.258,2026-08-11 11:38:24
1910,4,-0.308,2026-08-11 11:38:24
1910,5,-0.339,2026-08-11 11:38:24
1910,6,-0.359,2026-08-11 11:38:24
1910,7,-0.287,2026-08-11 11:38:24
1910,8,-0.257,2026-08-11 11:38:24
1910,9,-0.104,2026-08-11 11:38:24
1910,10,-0.188,2026-08-11 11:38:24
1910,11,-0.076,2026-08-11 11:38:24
1910,12,-0.240,2026-08-11 11:38:24
1911,1,-0.251,2026-08-11 11:38:24
1911,2,-0.251,2026-08-11 11:38:24
1911,3,-0.306,2026-08-11 11:38:24
1911,4,-0.318,2026-08-11 11:38:24
1911,5,-0.342,2026-08-11 11:38:24
1911,6,-0.237,2026-08-11 11:38:24
1911,7,-0.166,2026-08-11 11:38:24
1911,8,-0.064,2026-08-11 11:38:24
1911,9,-0.117,2026-08-11 11:38:24
1911,10,-0.112,2026-08-11 11:38:24
1911,11,-0.229,2026-08-11 11:38:24
1911,12,-0.171,2026-08-11 11:38:24
1912,1,-0.235,2026-08-11 11:38:24
1912,2,-0.259,2026-08-11 11:38:24
1912,3,-0.217,2026-08-11 11:38:24
1912,4,-0.167,2026-08-11 11:38:24
1912,5,-0.114,2026-08-11 11:38:24
1912,6,-0.149,2026-08-11 11:38:24
1912,7,-0.256,2026-08-11 11:38:24
1912,8,-0.394,2026-08-11 11:38:24
1912,9,-0.244,2026-08-11 11:38:24
1912,10,-0.249,2026-08-11 11:38:24
1912,11,-0.222,2026-08-11 11:38:24
1912,12,-0.234,2026-08-11 11:38:24
1913,1,-0.306,2026-08-11 11:38:24
1913,2,-0.211,2026-08-11 11:38:24
1913,3,-0.224,2026-08-11 11:38:24
1913,4,-0.440,2026-08-11 11:38:24
1913,5,-0.448,2026-08-11 11:38:24
1913,6,-0.566,2026-08-11 11:38:24
1913,7,-0.438,2026-08-11 11:38:24
1913,8,-0.434,2026-08-11 11:38:24
1913,9,-0.428,2026-08-11 11:38:24
1913,10,-0.382,2026-08-11 11:38:24
1913,11,-0.456,2026-08-11 11:38:24
1913,12,-0.327,2026-08-11 11:38:24
1914,1,-0.223,2026-08-11 11:38:24
1914,2,-0.319,2026-08-11 11:38:24
1914,3,-0.406,2026-08-11 11:38:24
1914,4,-0.384,2026-08-11 11:38:24
1914,5,-0.263,2026-08-11 11:38:24
1914,6,-0.377,2026-08-11 11:38:24
1914,7,-0.432,2026-08-11 11:38:24
1914,8,-0.371,2026-08-11 11:38:24
1914,9,-0.189,2026-08-11 11:38:24
1914,10,-0.114,2026-08-11 11:38:24
1914,11,-0.185,2026-08-11 11:38:24
1914,12,-0.228,2026-08-11 11:38:24
1915,1,-0.129,2026-08-11 11:38:24
1915,2,-0.117,2026-08-11 11:38:24
1915,3,-0.004,2026-08-11 11:38:24
1915,4,0.051,2026-08-11 11:38:24
1915,5,0.261,2026-08-11 11:38:24
1915,6,0.293,2026-08-11 11:38:24
1915,7,0.317,2026-08-11 11:38:24
1915,8,0.211,2026-08-11 11:38:24
1915,9,0.196,2026-08-11 11:38:24
1915,10,0.028,2026-08-11 11:38:24
1915,11,-0.007,2026-08-11 11:38:24
1915,12,0.010,2026-08-11 11:38:24
1916,1,-0.040,2026-08-11 11:38:24
1916,2,-0.100,2026-08-11 11:38:24
1916,3,-0.094,2026-08-11 11:38:24
1916,4,-0.119,2026-08-11 11:38:24
1916,5,0.019,2026-08-11 11:38:24
1916,6,0.028,2026-08-11 11:38:24
1916,7,-0.076,2026-08-11 11:38:24
1916,8,-0.018,2026-08-11 11:38:24
1916,9,-0.005,2026-08-11 11:38:24
1916,10,-0.076,2026-08-11 11:38:24
1916,11,-0.241,2026-08-11 11:38:24
1916,12,-0.209,2026-08-11 11:38:24
1917,1,-0.295,2026-08-11 11:38:24
1917,2,-0.351,2026-08-11 11:38:24
1917,3,-0.403,2026-08-11 11:38:24
1917,4,-0.307,2026-08-11 11:38:24
1917,5,-0.255,2026-08-11 11:38:24
1917,6,-0.153,2026-08-11 11:38:24
1917,7,-0.210,2026-08-11 11:38:24
1917,8,-0.193,2026-08-11 11:38:24
1917,9,-0.283,2026-08-11 11:38:24
1917,10,-0.342,2026-08-11 11:38:24
1917,11,-0.321,2026-08-11 11:38:24
1917,12,-0.260,2026-08-11 11:38:24
1918,1,-0.102,2026-08-11 11:38:24
1918,2,-0.176,2026-08-11 11:38:24
1918,3,-0.119,2026-08-11 11:38:24
1918,4,-0.180,2026-08-11 11:38:24
1918,5,-0.240,2026-08-11 11:38:24
1918,6,-0.421,2026-08-11 11:38:24
1918,7,-0.368,2026-08-11 11:38:24
1918,8,-0.392,2026-08-11 11:38:24
1918,9,-0.366,2026-08-11 11:38:24
1918,10,-0.259,2026-08-11 11:38:24
1918,11,-0.301,2026-08-11 11:38:24
1918,12,-0.225,2026-08-11 11:38:24
1919,1,-0.228,2026-08-11 11:38:24
1919,2,-0.060,2026-08-11 11:38:24
1919,3,-0.194,2026-08-11 11:38:24
1919,4,-0.057,2026-08-11 11:38:24
1919,5,-0.166,2026-08-11 11:38:24
1919,6,-0.224,2026-08-11 11:38:24
1919,7,-0.284,2026-08-11 11:38:24
1919,8,-0.192,2026-08-11 11:38:24
1919,9,-0.193,2026-08-11 11:38:24
1919,10,-0.144,2026-08-11 11:38:24
1919,11,-0.229,2026-08-11 11:38:24
1919,12,-0.292,2026-08-11 11:38:24
1920,1,-0.463,2026-08-11 11:38:24
1920,2,-0.405,2026-08-11 11:38:24
1920,3,-0.453,2026-08-11 11:38:24
1920,4,-0.336,2026-08-11 11:38:24
1920,5,-0.254,2026-08-11 11:38:24
1920,6,-0.283,2026-08-11 11:38:24
1920,7,-0.277,2026-08-11 11:38:24
1920,8,-0.305,2026-08-11 11:38:24
1920,9,-0.278,2026-08-11 11:38:24
1920,10,-0.269,2026-08-11 11:38:24
1920,11,-0.429,2026-08-11 11:38:24
1920,12,-0.305,2026-08-11 11:38:24
1921,1,-0.292,2026-08-11 11:38:24
1921,2,-0.275,2026-08-11 11:38:24
1921,3,-0.319,2026-08-11 11:38:24
1921,4,-0.266,2026-08-11 11:38:24
1921,5,-0.252,2026-08-11 11:38:24
1921,6,-0.249,2026-08-11 11:38:24
1921,7,-0.110,2026-08-11 11:38:24
1921,8,-0.248,2026-08-11 11:38:24
1921,9,-0.227,2026-08-11 11:38:24
1921,10,-0.056,2026-08-11 11:38:24
1921,11,-0.264,2026-08-11 11:38:24
1921,12,-0.122,2026-08-11 11:38:24
1922,1,-0.207,2026-08-11 11:38:24
1922,2,-0.244,2026-08-11 11:38:24
1922,3,-0.342,2026-08-11 11:38:24
1922,4,-0.412,2026-08-11 11:38:24
1922,5,-0.319,2026-08-11 11:38:24
1922,6,-0.333,2026-08-11 11:38:24
1922,7,-0.378,2026-08-11 11:38:24
1922,8,-0.310,2026-08-11 11:38:24
1922,9,-0.369,2026-08-11 11:38:24
1922,10,-0.288,2026-08-11 11:38:24
1922,11,-0.353,2026-08-11 11:38:24
1922,12,-0.326,2026-08-11 11:38:24
1923,1,-0.365,2026-08-11 11:38:24
1923,2,-0.462,2026-08-11 11:38:24
1923,3,-0.406,2026-08-11 11:38:24
1923,4,-0.431,2026-08-11 11:38:24
1923,5,-0.283,2026-08-11 11:38:24
1923,6,-0.316,2026-08-11 11:38:24
1923,7,-0.323,2026-08-11 11:38:24
1923,8,-0.428,2026-08-11 11:38:24
1923,9,-0.371,2026-08-11 11:38:24
1923,10,-0.266,2026-08-11 11:38:24
1923,11,-0.218,2026-08-11 11:38:24
1923,12,-0.063,2026-08-11 11:38:24
1924,1,-0.133,2026-08-11 11:38:24
1924,2,-0.201,2026-08-11 11:38:24
1924,3,-0.107,2026-08-11 11:38:24
1924,4,-0.059,2026-08-11 11:38:24
1924,5,0.043,2026-08-11 11:38:24
1924,6,-0.100,2026-08-11 11:38:24
1924,7,-0.128,2026-08-11 11:38:24
1924,8,-0.140,2026-08-11 11:38:24
1924,9,-0.206,2026-08-11 11:38:24
1924,10,-0.238,2026-08-11 11:38:24
1924,11,-0.318,2026-08-11 11:38:24
1924,12,-0.290,2026-08-11 11:38:24
1925,1,-0.328,2026-08-11 11:38:24
1925,2,-0.313,2026-08-11 11:38:24
1925,3,-0.241,2026-08-11 11:38:24
1925,4,-0.182,2026-08-11 11:38:24
1925,5,-0.080,2026-08-11 11:38:24
1925,6,-0.192,2026-08-11 11:38:24
1925,7,-0.147,2026-08-11 11:38:24
1925,8,-0.135,2026-08-11 11:38:24
1925,9,-0.123,2026-08-11 11:38:24
1925,10,-0.090,2026-08-11 11:38:24
1925,11,-0.175,2026-08-11 11:38:24
1925,12,0.043,2026-08-11 11:38:24
1926,1,0.031,2026-08-11 11:38:24
1926,2,0.104,2026-08-11 11:38:24
1926,3,0.043,2026-08-11 11:38:24
1926,4,0.105,2026-08-11 11:38:24
1926,5,0.122,2026-08-11 11:38:24
1926,6,0.065,2026-08-11 11:38:24
1926,7,0.137,2026-08-11 11:38:24
1926,8,0.048,2026-08-11 11:38:24
1926,9,0.038,2026-08-11 11:38:24
1926,10,0.173,2026-08-11 11:38:24
1926,11,0.023,2026-08-11 11:38:24
1926,12,0.085,2026-08-11 11:38:24
1927,1,0.076,2026-08-11 11:38:24
1927,2,0.072,2026-08-11 11:38:24
1927,3,0.036,2026-08-11 11:38:24
1927,4,0.064,2026-08-11 11:38:24
1927,5,0.188,2026-08-11 11:38:24
1927,6,0.150,2026-08-11 11:38:24
1927,7,0.151,2026-08-11 11:38:24
1927,8,0.153,2026-08-11 11:38:24
1927,9,0.100,2026-08-11 11:38:24
1927,10,0.169,2026-08-11 11:38:24
1927,11,0.133,2026-08-11 11:38:24
1927,12,-0.028,2026-08-11 11:38:24
1928,1,-0.050,2026-08-11 11:38:24
1928,2,-0.099,2026-08-11 11:38:24
1928,3,-0.098,2026-08-11 11:38:24
1928,4,-0.103,2026-08-11 11:38:24
1928,5,0.013,2026-08-11 11:38:24
1928,6,0.062,2026-08-11 11:38:24
1928,7,0.081,2026-08-11 11:38:24
1928,8,0.097,2026-08-11 11:38:24
1928,9,0.083,2026-08-11 11:38:24
1928,10,0.037,2026-08-11 11:38:24
1928,11,-0.056,2026-08-11 11:38:24
1928,12,-0.095,2026-08-11 11:38:24
1929,1,-0.092,2026-08-11 11:38:24
1929,2,-0.105,2026-08-11 11:38:24
1929,3,-0.094,2026-08-11 11:38:24
1929,4,-0.020,2026-08-11 11:38:24
1929,5,-0.115,2026-08-11 11:38:24
1929,6,-0.197,2026-08-11 11:38:24
1929,7,-0.184,2026-08-11 11:38:24
1929,8,-0.159,2026-08-11 11:38:24
1929,9,-0.069,2026-08-11 11:38:24
1929,10,-0.058,2026-08-11 11:38:24
1929,11,-0.118,2026-08-11 11:38:24
1929,12,-0.190,2026-08-11 11:38:24
1930,1,-0.128,2026-08-11 11:38:24
1930,2,-0.180,2026-08-11 11:38:24
1930,3,-0.099,2026-08-11 11:38:24
1930,4,-0.215,2026-08-11 11:38:24
1930,5,-0.115,2026-08-11 11:38:24
1930,6,-0.085,2026-08-11 11:38:24
1930,7,0.056,2026-08-11 11:38:24
1930,8,0.065,2026-08-11 11:38:24
1930,9,0.283,2026-08-11 11:38:24
1930,10,0.197,2026-08-11 11:38:24
1930,11,0.149,2026-08-11 11:38:24
1930,12,0.138,2026-08-11 11:38:24
1931,1,0.110,2026-08-11 11:38:24
1931,2,0.061,2026-08-11 11:38:24
1931,3,0.143,2026-08-11 11:38:24
1931,4,0.146,2026-08-11 11:38:24
1931,5,0.220,2026-08-11 11:38:24
1931,6,0.264,2026-08-11 11:38:24
1931,7,0.189,2026-08-11 11:38:24
1931,8,0.146,2026-08-11 11:38:24
1931,9,0.259,2026-08-11 11:38:24
1931,10,0.314,2026-08-11 11:38:24
1931,11,0.054,2026-08-11 11:38:24
1931,12,0.167,2026-08-11 11:38:24
1932,1,0.171,2026-08-11 11:38:24
1932,2,0.225,2026-08-11 11:38:24
1932,3,0.242,2026-08-11 11:38:24
1932,4,0.207,2026-08-11 11:38:24
1932,5,0.149,2026-08-11 11:38:24
1932,6,0.239,2026-08-11 11:38:24
1932,7,0.266,2026-08-11 11:38:24
1932,8,0.382,2026-08-11 11:38:24
1932,9,0.331,2026-08-11 11:38:24
1932,10,0.233,2026-08-11 11:38:24
1932,11,0.132,2026-08-11 11:38:24
1932,12,0.090,2026-08-11 11:38:24
1933,1,0.083,2026-08-11 11:38:24
1933,2,0.152,2026-08-11 11:38:24
1933,3,0.086,2026-08-11 11:38:24
1933,4,0.206,2026-08-11 11:38:24
1933,5,0.286,2026-08-11 11:38:24
1933,6,0.239,2026-08-11 11:38:24
1933,7,0.274,2026-08-11 11:38:24
1933,8,0.276,2026-08-11 11:38:24
1933,9,0.238,2026-08-11 11:38:24
1933,10,0.326,2026-08-11 11:38:24
1933,11,0.075,2026-08-11 11:38:24
1933,12,-0.003,2026-08-11 11:38:24
1934,1,-0.117,2026-08-11 11:38:24
1934,2,-0.195,2026-08-11 11:38:24
1934,3,-0.216,2026-08-11 11:38:24
1934,4,-0.099,2026-08-11 11:38:24
1934,5,-0.117,2026-08-11 11:38:24
1934,6,0.028,2026-08-11 11:38:24
1934,7,0.166,2026-08-11 11:38:24
1934,8,0.075,2026-08-11 11:38:24
1934,9,0.137,2026-08-11 11:38:24
1934,10,0.165,2026-08-11 11:38:24
1934,11,0.012,2026-08-11 11:38:24
1934,12,-0.010,2026-08-11 11:38:24
1935,1,0.037,2026-08-11 11:38:24
1935,2,-0.140,2026-08-11 11:38:24
1935,3,-0.155,2026-08-11 11:38:24
1935,4,0.049,2026-08-11 11:38:24
1935,5,0.136,2026-08-11 11:38:24
1935,6,0.104,2026-08-11 11:38:24
1935,7,0.057,2026-08-11 11:38:24
1935,8,-0.000,2026-08-11 11:38:24
1935,9,-0.042,2026-08-11 11:38:24
1935,10,-0.024,2026-08-11 11:38:24
1935,11,0.014,2026-08-11 11:38:24
1935,12,0.095,2026-08-11 11:38:24
1936,1,0.131,2026-08-11 11:38:24
1936,2,0.140,2026-08-11 11:38:24
1936,3,0.188,2026-08-11 11:38:24
1936,4,0.190,2026-08-11 11:38:24
1936,5,0.161,2026-08-11 11:38:24
1936,6,0.187,2026-08-11 11:38:24
1936,7,0.189,2026-08-11 11:38:24
1936,8,0.208,2026-08-11 11:38:24
1936,9,0.167,2026-08-11 11:38:24
1936,10,0.098,2026-08-11 11:38:24
1936,11,0.013,2026-08-11 11:38:24
1936,12,0.041,2026-08-11 11:38:24
1937,1,0.048,2026-08-11 11:38:24
1937,2,0.079,2026-08-11 11:38:24
1937,3,0.092,2026-08-11 11:38:24
1937,4,0.063,2026-08-11 11:38:24
1937,5,0.124,2026-08-11 11:38:24
1937,6,0.444,2026-08-11 11:38:24
1937,7,0.605,2026-08-11 11:38:24
1937,8,0.585,2026-08-11 11:38:24
1937,9,0.501,2026-08-11 11:38:24
1937,10,0.291,2026-08-11 11:38:24
1937,11,0.250,2026-08-11 11:38:24
1937,12,0.347,2026-08-11 11:38:24
1938,1,0.204,2026-08-11 11:38:24
1938,2,0.145,2026-08-11 11:38:24
1938,3,0.193,2026-08-11 11:38:24
1938,4,0.230,2026-08-11 11:38:24
1938,5,0.196,2026-08-11 11:38:24
1938,6,0.161,2026-08-11 11:38:24
1938,7,0.198,2026-08-11 11:38:24
1938,8,0.291,2026-08-11 11:38:24
1938,9,0.302,2026-08-11 11:38:24
1938,10,0.348,2026-08-11 11:38:24
1938,11,0.312,2026-08-11 11:38:24
1938,12,0.212,2026-08-11 11:38:24
1939,1,0.128,2026-08-11 11:38:24
1939,2,0.072,2026-08-11 11:38:24
1939,3,-0.039,2026-08-11 11:38:24
1939,4,0.088,2026-08-11 11:38:24
1939,5,0.098,2026-08-11 11:38:24
1939,6,0.170,2026-08-11 11:38:24
1939,7,0.318,2026-08-11 11:38:24
1939,8,0.316,2026-08-11 11:38:24
1939,9,0.293,2026-08-11 11:38:24
1939,10,0.003,2026-08-11 11:38:24
1939,11,-0.160,2026-08-11 11:38:24
1939,12,-0.086,2026-08-11 11:38:24
1940,1,0.055,2026-08-11 11:38:24
1940,2,-0.201,2026-08-11 11:38:24
1940,3,-0.151,2026-08-11 11:38:24
1940,4,-0.039,2026-08-11 11:38:24
1940,5,-0.005,2026-08-11 11:38:24
1940,6,0.007,2026-08-11 11:38:24
1940,7,0.089,2026-08-11 11:38:24
1940,8,0.098,2026-08-11 11:38:24
1940,9,0.018,2026-08-11 11:38:24
1940,10,-0.056,2026-08-11 11:38:24
1940,11,-0.139,2026-08-11 11:38:24
1940,12,-0.145,2026-08-11 11:38:24
1941,1,-0.069,2026-08-11 11:38:24
1941,2,0.088,2026-08-11 11:38:24
1941,3,0.124,2026-08-11 11:38:24
1941,4,0.057,2026-08-11 11:38:24
1941,5,0.030,2026-08-11 11:38:24
1941,6,-0.026,2026-08-11 11:38:24
1941,7,0.081,2026-08-11 11:38:24
1941,8,0.272,2026-08-11 11:38:24
1941,9,0.297,2026-08-11 11:38:24
1941,10,0.408,2026-08-11 11:38:24
1941,11,0.385,2026-08-11 11:38:24
1941,12,0.319,2026-08-11 11:38:24
1942,1,0.128,2026-08-11 11:38:24
1942,2,0.191,2026-08-11 11:38:24
1942,3,0.185,2026-08-11 11:38:24
1942,4,0.197,2026-08-11 11:38:24
1942,5,0.202,2026-08-11 11:38:24
1942,6,0.253,2026-08-11 11:38:24
1942,7,0.093,2026-08-11 11:38:24
1942,8,0.138,2026-08-11 11:38:24
1942,9,0.217,2026-08-11 11:38:24
1942,10,0.196,2026-08-11 11:38:24
1942,11,0.189,2026-08-11 11:38:24
1942,12,0.085,2026-08-11 11:38:24
1943,1,0.122,2026-08-11 11:38:24
1943,2,0.089,2026-08-11 11:38:24
1943,3,-0.110,2026-08-11 11:38:24
1943,4,-0.143,2026-08-11 11:38:24
1943,5,-0.131,2026-08-11 11:38:24
1943,6,-0.083,2026-08-11 11:38:24
1943,7,0.009,2026-08-11 11:38:24
1943,8,0.009,2026-08-11 11:38:24
1943,9,0.069,2026-08-11 11:38:24
1943,10,0.073,2026-08-11 11:38:24
1943,11,0.136,2026-08-11 11:38:24
1943,12,0.221,2026-08-11 11:38:24
1944,1,0.294,2026-08-11 11:38:24
1944,2,0.311,2026-08-11 11:38:24
1944,3,0.416,2026-08-11 11:38:24
1944,4,0.308,2026-08-11 11:38:24
1944,5,0.285,2026-08-11 11:38:24
1944,6,0.340,2026-08-11 11:38:24
1944,7,0.354,2026-08-11 11:38:24
1944,8,0.437,2026-08-11 11:38:24
1944,9,0.411,2026-08-11 11:38:24
1944,10,0.360,2026-08-11 11:38:24
1944,11,0.265,2026-08-11 11:38:24
1944,12,0.267,2026-08-11 11:38:24
1945,1,0.253,2026-08-11 11:38:24
1945,2,0.342,2026-08-11 11:38:24
1945,3,0.358,2026-08-11 11:38:24
1945,4,0.405,2026-08-11 11:38:24
1945,5,0.303,2026-08-11 11:38:24
1945,6,0.168,2026-08-11 11:38:24
1945,7,0.077,2026-08-11 11:38:24
1945,8,0.101,2026-08-11 11:38:24
1945,9,0.078,2026-08-11 11:38:24
1945,10,0.096,2026-08-11 11:38:24
1945,11,0.178,2026-08-11 11:38:24
1945,12,0.132,2026-08-11 11:38:24
1946,1,0.271,2026-08-11 11:38:24
1946,2,0.184,2026-08-11 11:38:24
1946,3,0.125,2026-08-11 11:38:24
1946,4,0.055,2026-08-11 11:38:24
1946,5,0.083,2026-08-11 11:38:24
1946,6,-0.107,2026-08-11 11:38:24
1946,7,-0.211,2026-08-11 11:38:24
1946,8,-0.170,2026-08-11 11:38:24
1946,9,-0.023,2026-08-11 11:38:24
1946,10,-0.022,2026-08-11 11:38:24
1946,11,-0.071,2026-08-11 11:38:24
1946,12,-0.041,2026-08-11 11:38:24
1947,1,-0.180,2026-08-11 11:38:24
1947,2,-0.133,2026-08-11 11:38:24
1947,3,-0.097,2026-08-11 11:38:24
1947,4,-0.103,2026-08-11 11:38:24
1947,5,-0.161,2026-08-11 11:38:24
1947,6,-0.158,2026-08-11 11:38:24
1947,7,-0.162,2026-08-11 11:38:24
1947,8,-0.105,2026-08-11 11:38:24
1947,9,-0.056,2026-08-11 11:38:24
1947,10,-0.096,2026-08-11 11:38:24
1947,11,0.041,2026-08-11 11:38:24
1947,12,0.028,2026-08-11 11:38:24
1948,1,-0.021,2026-08-11 11:38:24
1948,2,-0.034,2026-08-11 11:38:24
1948,3,0.022,2026-08-11 11:38:24
1948,4,-0.076,2026-08-11 11:38:24
1948,5,-0.010,2026-08-11 11:38:24
1948,6,0.049,2026-08-11 11:38:24
1948,7,-0.046,2026-08-11 11:38:24
1948,8,-0.029,2026-08-11 11:38:24
1948,9,-0.059,2026-08-11 11:38:24
1948,10,0.001,2026-08-11 11:38:24
1948,11,0.128,2026-08-11 11:38:24
1948,12,0.056,2026-08-11 11:38:24
1949,1,0.147,2026-08-11 11:38:24
1949,2,0.154,2026-08-11 11:38:24
1949,3,0.032,2026-08-11 11:38:24
1949,4,0.092,2026-08-11 11:38:24
1949,5,-0.030,2026-08-11 11:38:24
1949,6,-0.005,2026-08-11 11:38:24
1949,7,0.065,2026-08-11 11:38:24
1949,8,0.096,2026-08-11 11:38:24
1949,9,0.064,2026-08-11 11:38:24
1949,10,0.098,2026-08-11 11:38:24
1949,11,0.102,2026-08-11 11:38:24
1949,12,0.112,2026-08-11 11:38:24
1950,1,0.105,2026-08-11 11:38:24
1950,2,-0.040,2026-08-11 11:38:24
1950,3,-0.112,2026-08-11 11:38:24
1950,4,-0.137,2026-08-11 11:38:24
1950,5,-0.065,2026-08-11 11:38:24
1950,6,-0.049,2026-08-11 11:38:24
1950,7,-0.062,2026-08-11 11:38:24
1950,8,0.014,2026-08-11 11:38:24
1950,9,0.003,2026-08-11 11:38:24
1950,10,-0.097,2026-08-11 11:38:24
1950,11,0.073,2026-08-11 11:38:24
1950,12,0.082,2026-08-11 11:38:24
1951,1,0.096,2026-08-11 11:38:24
1951,2,-0.008,2026-08-11 11:38:24
1951,3,0.006,2026-08-11 11:38:24
1951,4,0.162,2026-08-11 11:38:24
1951,5,0.166,2026-08-11 11:38:24
1951,6,0.283,2026-08-11 11:38:24
1951,7,0.415,2026-08-11 11:38:24
1951,8,0.297,2026-08-11 11:38:24
1951,9,0.243,2026-08-11 11:38:24
1951,10,0.252,2026-08-11 11:38:24
1951,11,0.168,2026-08-11 11:38:24
1951,12,0.168,2026-08-11 11:38:24
1952,1,0.165,2026-08-11 11:38:24
1952,2,0.176,2026-08-11 11:38:24
1952,3,0.224,2026-08-11 11:38:24
1952,4,0.184,2026-08-11 11:38:24
1952,5,0.174,2026-08-11 11:38:24
1952,6,0.376,2026-08-11 11:38:24
1952,7,0.366,2026-08-11 11:38:24
1952,8,0.397,2026-08-11 11:38:24
1952,9,0.355,2026-08-11 11:38:24
1952,10,0.348,2026-08-11 11:38:24
1952,11,0.244,2026-08-11 11:38:24
1952,12,0.334,2026-08-11 11:38:24
1953,1,0.258,2026-08-11 11:38:24
1953,2,0.178,2026-08-11 11:38:24
1953,3,0.134,2026-08-11 11:38:24
1953,4,0.306,2026-08-11 11:38:24
1953,5,0.335,2026-08-11 11:38:24
1953,6,0.268,2026-08-11 11:38:24
1953,7,0.337,2026-08-11 11:38:24
1953,8,0.251,2026-08-11 11:38:24
1953,9,0.273,2026-08-11 11:38:24
1953,10,0.141,2026-08-11 11:38:24
1953,11,0.237,2026-08-11 11:38:24
1953,12,0.251,2026-08-11 11:38:24
1954,1,0.220,2026-08-11 11:38:24
1954,2,0.088,2026-08-11 11:38:24
1954,3,0.093,2026-08-11 11:38:24
1954,4,-0.021,2026-08-11 11:38:24
1954,5,0.062,2026-08-11 11:38:24
1954,6,0.092,2026-08-11 11:38:24
1954,7,-0.052,2026-08-11 11:38:24
1954,8,-0.022,2026-08-11 11:38:24
1954,9,-0.018,2026-08-11 11:38:24
1954,10,-0.040,2026-08-11 11:38:24
1954,11,-0.034,2026-08-11 11:38:24
1954,12,-0.059,2026-08-11 11:38:24
1955,1,0.068,2026-08-11 11:38:24
1955,2,0.033,2026-08-11 11:38:24
1955,3,0.034,2026-08-11 11:38:24
1955,4,0.088,2026-08-11 11:38:24
1955,5,0.169,2026-08-11 11:38:24
1955,6,0.186,2026-08-11 11:38:24
1955,7,0.261,2026-08-11 11:38:24
1955,8,0.167,2026-08-11 11:38:24
1955,9,0.195,2026-08-11 11:38:24
1955,10,0.271,2026-08-11 11:38:24
1955,11,0.378,2026-08-11 11:38:24
1955,12,0.249,2026-08-11 11:38:24
1956,1,0.179,2026-08-11 11:38:24
1956,2,0.087,2026-08-11 11:38:24
1956,3,0.006,2026-08-11 11:38:24
1956,4,0.056,2026-08-11 11:38:24
1956,5,-0.066,2026-08-11 11:38:24
1956,6,-0.272,2026-08-11 11:38:24
1956,7,-0.098,2026-08-11 11:38:24
1956,8,-0.106,2026-08-11 11:38:24
1956,9,-0.097,2026-08-11 11:38:24
1956,10,-0.051,2026-08-11 11:38:24
1956,11,-0.095,2026-08-11 11:38:24
1956,12,0.011,2026-08-11 11:38:24
1957,1,-0.089,2026-08-11 11:38:24
1957,2,-0.114,2026-08-11 11:38:24
1957,3,-0.027,2026-08-11 11:38:24
1957,4,-0.082,2026-08-11 11:38:24
1957,5,-0.129,2026-08-11 11:38:24
1957,6,-0.020,2026-08-11 11:38:24
1957,7,0.032,2026-08-11 11:38:24
1957,8,0.194,2026-08-11 11:38:24
1957,9,0.213,2026-08-11 11:38:24
1957,10,0.141,2026-08-11 11:38:24
1957,11,0.076,2026-08-11 11:38:24
1957,12,0.071,2026-08-11 11:38:24
1958,1,0.040,2026-08-11 11:38:24
1958,2,0.180,2026-08-11 11:38:24
1958,3,0.336,2026-08-11 11:38:24
1958,4,0.338,2026-08-11 11:38:24
1958,5,0.193,2026-08-11 11:38:24
1958,6,0.213,2026-08-11 11:38:24
1958,7,0.156,2026-08-11 11:38:24
1958,8,0.152,2026-08-11 11:38:24
1958,9,0.204,2026-08-11 11:38:24
1958,10,0.143,2026-08-11 11:38:24
1958,11,0.176,2026-08-11 11:38:24
1958,12,0.211,2026-08-11 11:38:24
1959,1,0.091,2026-08-11 11:38:24
1959,2,0.106,2026-08-11 11:38:24
1959,3,-0.036,2026-08-11 11:38:24
1959,4,-0.013,2026-08-11 11:38:24
1959,5,-0.002,2026-08-11 11:38:24
1959,6,-0.068,2026-08-11 11:38:24
1959,7,-0.041,2026-08-11 11:38:24
1959,8,0.003,2026-08-11 11:38:24
